Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;
2004;6;25;18;0;0;0;0;0;0;0;0;;;3498
2004;6;25;18.25;0;0;0;0;0;0;0;0;;;3498.25
2004;6;25;18.5;0;0;0;0;0;0;0;0;;;3498.5
2004;6;25;18.75;0;0;0;0;0;0;0;0;;;3498.75
2004;6;25;19;0;0;0;0;0;0;0;0;;;3499
2004;6;25;19.25;0;0;0;0;0;0;0;0;;;3499.25
2004;6;25;19.5;0;0;0;0;0;0;0;0;;;3499.5
2004;6;25;19.75;0;0;0;0;0;0;0;0;;;3499.75
2004;6;25;20;0;0;0;0;0;0;0;0;;;3500
2004;6;25;20.25;0;0;0;0;0;0;0;0;;;3500.25
2004;6;25;20.5;0;0;0;0;0;0;0;0;;;3500.5
2004;6;25;20.75;0;0;0;0;0;0;0;0;;;3500.75
2004;6;25;21;0;0;0;0;0;0;0;0;;;3501
2004;6;25;21.25;0;0;0;0;0;0;0;0;;;3501.25
2004;6;25;21.5;0;0;0;0;0;0;0;0;;;3501.5
2004;6;25;21.75;0;0;0;0;0;0;0;0;;;3501.75
2004;6;25;22;0;0;0;0;0;0;0;0;;;3502
2004;6;25;22.25;0;0;0;0;0;0;0;0;;;3502.25
2004;6;25;22.5;0;0;0;0;0;0;0;0;;;3502.5
2004;6;25;22.75;0;0;0;0;0;0;0;0;;;3502.75
2004;6;25;23;0;0;0;0;0;0;0;0;;;3503
2004;6;25;23.25;0;0;0;0;0;0;0;0;;;3503.25
2004;6;25;23.5;0;0;0;0;0;0;0;0;;;3503.5
2004;6;25;23.75;0;0;0;0;0;0;0;0;;;3503.75
2004;6;25;24;0;0;0;0;0;0;0;0;;;3504
2004;6;26;0.25;0;0;0;0;0;0;0;0;;;3504.25
2004;6;26;0.5;0;0;0;0;0;0;0;0;;;3504.5
2004;6;26;0.75;0;0;0;0;0;0;0;0;;;3504.75
2004;6;26;1;0;0;0;0;0;0;0;0;;;3505
2004;6;26;1.25;0;0;0;0;0;0;0;0;;;3505.25
2004;6;26;1.5;0;0;0;0;0;0;0;0;;;3505.5
2004;6;26;1.75;0;0;0;0;0;0;0;0;;;3505.75
2004;6;26;2;0;0;0;0;0;0;0;0;;;3506
2004;6;26;2.25;0;0;0;0;0;0;0;0;;;3506.25
2004;6;26;2.5;0;0;0;0;0;0;0;0;;;3506.5
2004;6;26;2.75;0;0;0;0;0;0;0;0;;;3506.75
2004;6;26;3;0;0.3678;0.0037;0.3715;0;0.3985;0.3985;0;;;3507
2004;6;26;3.25;0;1.7008;0.0183;1.7191;0.099;1.8534;1.9524;6.2617;;;3507.25
2004;6;26;3.5;0;4.5579;0.0506;4.6084;0.382;5.0153;5.3974;25.2086;;;3507.5
2004;6;26;3.75;0;8.9457;0.1049;9.0506;1.2265;9.9686;11.1951;44.5359;;;3507.75
2004;6;26;4;0.3178;14.3069;0.1698;14.7945;2.5609;15.5603;18.1211;63.7997;;;3508
2004;6;26;4.25;1.423;19.965;0.2436;21.6317;4.3951;21.6073;26.0024;82.9177;;;3508.25
2004;6;26;4.5;2.721;25.4468;0.3146;28.4823;6.1336;27.445;33.5786;101.8078;;;3508.5
2004;6;26;4.75;2.781;28.4261;0.3321;31.5392;5.1486;30.2938;35.4424;120.3893;;;3508.75
2004;6;26;5;19.3014;33.3077;0.6539;53.2629;32.3186;37.469;69.7875;138.5824;;;3509
2004;6;26;5.25;15.8524;41.4694;0.6568;57.9785;24.8394;45.2597;70.0991;156.3095;;;3509.25
2004;6;26;5.5;14.7813;47.1235;0.6787;62.5836;21.7309;50.7133;72.4442;173.4944;;;3509.5
2004;6;26;5.75;58.8527;34.0688;1.1438;94.0653;83.2229;38.8612;122.0841;190.0637;;;3509.75
2004;6;26;6;80.2889;29.693;1.3533;111.3352;110.1281;34.3122;144.4403;205.9463;;;3510
2004;6;26;6.25;91.4844;30.9127;1.4785;123.8756;122.3453;35.4561;157.8014;221.0743;;;3510.25
2004;6;26;6.5;88.0187;39.6584;1.4972;129.1743;115.3196;44.4771;159.7967;235.3829;;;3510.5
2004;6;26;6.75;86.8624;46.574;1.531;134.9674;111.8856;51.5253;163.4109;248.8109;;;3510.75
2004;6;26;7;81.0014;55.2624;1.5293;137.793;102.8831;60.3395;163.2226;261.3006;;;3511
2004;6;26;7.25;87.7013;57.0934;1.6139;146.4086;110.0915;62.1674;172.2589;272.7987;;;3511.25
2004;6;26;7.5;106.0802;52.6494;1.7751;160.5047;131.8908;57.5711;189.4619;283.2559;;;3511.5
2004;6;26;7.75;121.2926;49.3021;1.9081;172.5028;149.6061;54.0486;203.6546;292.6274;;;3511.75
2004;6;26;8;146.7555;40.3271;2.1032;189.1858;179.8435;44.6338;224.4773;300.8731;;;3512
2004;6;26;8.25;159.6619;37.215;2.2105;199.0874;194.6319;41.2994;235.9314;307.9576;;;3512.25
2004;6;26;8.5;163.1439;38.2571;2.2522;203.6533;198.0418;42.3462;240.3881;313.8507;;;3512.5
2004;6;26;8.75;167.3556;38.3711;2.2948;208.0215;202.5;42.4254;244.9254;318.5272;;;3512.75
2004;6;26;9;179.2856;34.141;2.3831;215.8097;216.4345;37.9215;254.356;321.9668;;;3513
2004;6;26;9.25;190.3803;29.7914;2.462;222.6337;229.5008;33.2752;262.776;324.1551;;;3513.25
2004;6;26;9.5;191.2165;29.8211;2.4704;223.5079;230.3702;33.299;263.6692;325.0825;;;3513.5
2004;6;26;9.75;181.9985;34.1141;2.4096;218.5222;219.3122;37.8715;257.1838;324.7452;;;3513.75
2004;6;26;10;175.6008;36.484;2.3631;214.4479;211.8237;40.3946;252.2183;323.1445;;;3514
2004;6;26;10.25;159.7206;42.9784;2.2508;204.9499;193.0237;47.2143;240.238;320.2873;;;3514.25
2004;6;26;10.5;87.7058;75.7659;1.755;165.2267;106.2995;81.0134;187.3129;316.1858;;;3514.5
2004;6;26;10.75;131.5738;52.2827;2.0324;185.8889;160.0255;56.896;216.9215;310.8577;;;3514.75
2004;6;26;11;21.223;82.828;1.0611;105.1121;25.9161;87.3335;113.2496;304.3257;;;3515
2004;6;26;11.25;8.4971;74.4977;0.832;83.8267;10.4515;78.3456;88.7971;296.6177;;;3515.25
2004;6;26;11.5;26.8124;83.163;1.1352;111.1107;33.2258;87.9422;121.168;287.7669;;;3515.5
2004;6;26;11.75;26.9963;80.4705;1.1141;108.581;33.7193;85.1964;118.9157;277.8111;;;3515.75
2004;6;26;12;11.4323;72.4481;0.8507;84.7311;14.4334;76.3633;90.7967;266.7929;;;3516
2004;6;26;12.25;14.3489;71.4513;0.8792;86.6793;18.3541;75.4812;93.8352;254.7595;;;3516.25
2004;6;26;12.5;7.7048;61.257;0.6986;69.6604;9.9934;64.5662;74.5596;241.7625;;;3516.5
2004;6;26;12.75;2.1754;38.9564;0.4106;41.5424;2.8765;40.9459;43.8224;227.8575;;;3516.75
2004;6;26;13;2.0449;36.5367;0.3859;38.9676;2.7749;38.4163;41.1912;213.104;;;3517
2004;6;26;13.25;9.4108;52.7269;0.6475;62.7852;13.1622;55.9493;69.1115;197.5652;;;3517.25
2004;6;26;13.5;14.5225;50.4124;0.7034;65.6383;21.0021;54.0738;75.0758;181.3077;;;3517.5
2004;6;26;13.75;7.5455;43.0312;0.5363;51.1129;11.3767;45.861;57.2376;164.4011;;;3517.75
2004;6;26;14;1.6749;28.292;0.3052;30.272;2.723;29.8474;32.5704;146.9177;;;3518
2004;6;26;14.25;13.0582;32.1736;0.5544;45.7862;23.3035;35.8666;59.1701;128.9325;;;3518.25
2004;6;26;14.5;5.8195;28.6546;0.404;34.8782;11.7438;31.38;43.1239;110.5225;;;3518.5
2004;6;26;14.75;3.322;23.2772;0.3208;26.92;8.5928;25.6431;34.2359;91.7664;;;3518.75
2004;6;26;15;1.0842;17.5402;0.2238;18.8482;4.6535;19.2295;23.8831;72.7446;;;3519
2004;6;26;15.25;0.056;11.7171;0.1429;11.916;2.2064;13.0433;15.2498;53.5386;;;3519.25
2004;6;26;15.5;0;6.8132;0.0785;6.8917;0.8112;7.5628;8.374;34.2306;;;3519.5
2004;6;26;15.75;0;2.7044;0.0295;2.7339;0.1854;2.9648;3.1503;14.9033;;;3519.75
2004;6;26;16;0;1.1246;0.0118;1.1363;0.0363;1.2185;1.2548;0.7166;;;3520
2004;6;26;16.25;0;0.0085;0.0001;0.0086;0;0.0092;0.0092;0;;;3520.25
2004;6;26;16.5;0;0;0;0;0;0;0;0;;;3520.5
2004;6;26;16.75;0;0;0;0;0;0;0;0;;;3520.75
2004;6;26;17;0;0;0;0;0;0;0;0;;;3521
2004;6;26;17.25;0;0;0;0;0;0;0;0;;;3521.25
2004;6;26;17.5;0;0;0;0;0;0;0;0;;;3521.5
2004;6;26;17.75;0;0;0;0;0;0;0;0;;;3521.75
2004;6;26;18;0;0;0;0;0;0;0;0;;;3522
2004;6;26;18.25;0;0;0;0;0;0;0;0;;;3522.25
2004;6;26;18.5;0;0;0;0;0;0;0;0;;;3522.5
2004;6;26;18.75;0;0;0;0;0;0;0;0;;;3522.75
2004;6;26;19;0;0;0;0;0;0;0;0;;;3523
2004;6;26;19.25;0;0;0;0;0;0;0;0;;;3523.25
2004;6;26;19.5;0;0;0;0;0;0;0;0;;;3523.5
2004;6;26;19.75;0;0;0;0;0;0;0;0;;;3523.75
2004;6;26;20;0;0;0;0;0;0;0;0;;;3524
2004;6;26;20.25;0;0;0;0;0;0;0;0;;;3524.25
2004;6;26;20.5;0;0;0;0;0;0;0;0;;;3524.5
2004;6;26;20.75;0;0;0;0;0;0;0;0;;;3524.75
2004;6;26;21;0;0;0;0;0;0;0;0;;;3525
2004;6;26;21.25;0;0;0;0;0;0;0;0;;;3525.25
2004;6;26;21.5;0;0;0;0;0;0;0;0;;;3525.5
2004;6;26;21.75;0;0;0;0;0;0;0;0;;;3525.75
2004;6;26;22;0;0;0;0;0;0;0;0;;;3526
2004;6;26;22.25;0;0;0;0;0;0;0;0;;;3526.25
2004;6;26;22.5;0;0;0;0;0;0;0;0;;;3526.5
2004;6;26;22.75;0;0;0;0;0;0;0;0;;;3526.75
2004;6;26;23;0;0;0;0;0;0;0;0;;;3527
2004;6;26;23.25;0;0;0;0;0;0;0;0;;;3527.25
2004;6;26;23.5;0;0;0;0;0;0;0;0;;;3527.5
2004;6;26;23.75;0;0;0;0;0;0;0;0;;;3527.75
2004;6;26;24;0;0;0;0;0;0;0;0;;;3528
2004;6;27;0.25;0;0;0;0;0;0;0;0;;;3528.25
2004;6;27;0.5;0;0;0;0;0;0;0;0;;;3528.5
2004;6;27;0.75;0;0;0;0;0;0;0;0;;;3528.75
2004;6;27;1;0;0;0;0;0;0;0;0;;;3529
2004;6;27;1.25;0;0;0;0;0;0;0;0;;;3529.25
2004;6;27;1.5;0;0;0;0;0;0;0;0;;;3529.5
2004;6;27;1.75;0;0;0;0;0;0;0;0;;;3529.75
2004;6;27;2;0;0;0;0;0;0;0;0;;;3530
2004;6;27;2.25;0;0;0;0;0;0;0;0;;;3530.25
2004;6;27;2.5;0;0;0;0;0;0;0;0;;;3530.5
2004;6;27;2.75;0;0;0;0;0;0;0;0;;;3530.75
2004;6;27;3;0;0.0842;0.0009;0.085;0;0.0912;0.0912;0;;;3531
2004;6;27;3.25;0;0.8787;0.0095;0.8882;0.0543;0.9586;1.013;6.2171;;;3531.25
2004;6;27;3.5;0;3.437;0.0374;3.4745;0.2357;3.7595;3.9951;25.1571;;;3531.5
2004;6;27;3.75;0;6.1601;0.0676;6.2277;0.466;6.7456;7.2116;44.4889;;;3531.75
2004;6;27;4;0.0859;9.5225;0.1016;9.71;0.7235;10.1208;10.8442;63.7572;;;3532
2004;6;27;4.25;0.2892;12.3545;0.1308;12.7744;0.9077;13.0486;13.9563;82.8796;;;3532.25
2004;6;27;4.5;0.5878;16.6313;0.1766;17.3957;1.2996;17.553;18.8526;101.7741;;;3532.5
2004;6;27;4.75;4.6577;28.5907;0.368;33.6165;8.492;30.7861;39.2781;120.3598;;;3532.75
2004;6;27;5;28.6452;27.5788;0.7507;56.9747;47.9397;32.1847;80.1244;138.5572;;;3533
2004;6;27;5.25;31.4078;34.2026;0.8234;66.4338;48.9903;38.8948;87.8851;156.2883;;;3533.25
2004;6;27;5.5;29.1942;42.9073;0.8484;72.9499;43.1006;47.45;90.5507;173.4772;;;3533.5
2004;6;27;5.75;37.5401;45.548;0.9673;84.0555;53.0225;50.2214;103.2439;190.0503;;;3533.75
2004;6;27;6;80.0772;29.8567;1.3511;111.285;109.744;34.4614;144.2054;205.9367;;;3534
2004;6;27;6.25;89.6842;31.9361;1.4651;123.0853;119.8453;36.528;156.3733;221.0682;;;3534.25
2004;6;27;6.5;107.595;29.266;1.634;138.4949;140.8449;33.5546;174.3995;235.3801;;;3534.5
2004;6;27;6.75;119.5774;29.4614;1.7572;150.796;153.9263;33.6245;187.5508;248.8111;;;3534.75
2004;6;27;7;126.72;31.7628;1.844;160.3268;160.8626;35.9526;196.8152;261.3038;;;3535
2004;6;27;7.25;134.6085;33.2137;1.9328;169.755;168.9144;37.382;206.2965;272.8045;;;3535.25
2004;6;27;7.5;141.8642;34.5037;2.0141;178.3819;176.3197;38.6503;214.9699;283.2641;;;3535.5
2004;6;27;7.75;149.3042;35.1975;2.0931;186.5948;184.0999;39.2977;223.3976;292.6378;;;3535.75
2004;6;27;8;155.4744;36.0067;2.16;193.641;190.4604;40.0783;230.5386;300.8854;;;3536
2004;6;27;8.25;162.8165;35.6994;2.2307;200.7467;198.398;39.6894;238.0873;307.9716;;;3536.25
2004;6;27;8.5;179.6874;30.2075;2.3595;212.2543;218.0345;33.7957;251.8301;313.866;;;3536.5
2004;6;27;8.75;186.2678;29.217;2.4172;217.902;225.3054;32.6877;257.9932;318.5435;;;3536.75
2004;6;27;9;172.4696;37.5132;2.3387;212.3215;208.1313;41.4831;249.6144;321.984;;;3537
2004;6;27;9.25;175.7391;36.9353;2.3669;215.0413;211.7728;40.8546;252.6273;324.1728;;;3537.25
2004;6;27;9.5;177.3703;36.5715;2.3805;216.3222;213.6101;40.4625;254.0725;325.1004;;;3537.5
2004;6;27;9.75;176.7779;36.7032;2.3755;215.8566;212.9433;40.6044;253.5477;324.763;;;3537.75
2004;6;27;10;179.9592;34.4046;2.3909;216.7547;217.0023;38.1856;255.1878;323.1619;;;3538
2004;6;27;10.25;175.0404;35.4862;2.3499;212.8765;211.4639;39.345;250.8089;320.3041;;;3538.25
2004;6;27;10.5;93.7939;72.8962;1.7958;168.4859;113.6115;78.0545;191.666;316.2017;;;3538.5
2004;6;27;10.75;91.4399;71.9042;1.7643;165.1084;111.2075;77.0972;188.3047;310.8723;;;3538.75
2004;6;27;11;137.0009;46.8734;2.0503;185.9246;167.4062;51.423;218.8291;304.3388;;;3539
2004;6;27;11.25;131.5199;46.0309;1.9884;179.5391;161.6263;50.5964;212.2227;296.6291;;;3539.25
2004;6;27;11.5;67.4732;72.413;1.509;141.3953;83.4901;77.5725;161.0626;287.7762;;;3539.5
2004;6;27;11.75;28.2074;80.3828;1.1276;109.7178;35.2168;85.134;120.3508;277.8181;;;3539.75
2004;6;27;12;32.1301;76.2263;1.1392;109.4956;40.5832;81.008;121.5912;266.7973;;;3540
2004;6;27;12.25;57.2016;63.5082;1.3281;122.0378;73.1794;68.5673;141.7467;254.7612;;;3540.25
2004;6;27;12.5;78.0058;47.9593;1.4452;127.4102;101.2896;52.9605;154.2501;241.7611;;;3540.5
2004;6;27;12.75;70.9266;45.2806;1.3501;117.5573;93.8238;50.2733;144.0971;227.8529;;;3540.75
2004;6;27;13;69.8286;38.9146;1.2968;110.04;94.6156;43.7907;138.4063;213.096;;;3541
2004;6;27;13.25;83.2676;23.9223;1.3514;108.5413;116.0129;28.2239;144.2368;197.5536;;;3541.25
2004;6;27;13.5;62.362;27.8089;1.1487;91.3195;90.0761;32.5234;122.5995;181.2924;;;3541.5
2004;6;27;13.75;45.016;29.8564;0.9627;75.835;68.097;34.6503;102.7474;164.3818;;;3541.75
2004;6;27;14;19.268;36.6627;0.6715;56.6022;30.9652;40.7093;71.6745;146.8944;;;3542
2004;6;27;14.25;4.6597;32.8561;0.4061;37.922;8.1581;35.1867;43.3449;128.9051;;;3542.25
2004;6;27;14.5;1.6338;24.8144;0.2782;26.7263;3.333;26.3587;29.6917;110.4907;;;3542.5
2004;6;27;14.75;2.2539;22.6952;0.2867;25.2358;5.9568;24.6463;30.6031;91.7303;;;3542.75
2004;6;27;15;1.5485;17.8071;0.2509;19.6065;6.8294;19.95;26.7794;72.7042;;;3543
2004;6;27;15.25;0.091;12.3131;0.165;12.5691;3.5587;14.055;17.6137;53.4937;;;3543.25
2004;6;27;15.5;0;7.3303;0.0877;7.418;1.1437;8.2207;9.3643;34.1812;;;3543.5
2004;6;27;15.75;0;2.9231;0.032;2.9551;0.2071;3.2092;3.4163;14.8495;;;3543.75
2004;6;27;16;0;1.2533;0.0131;1.2665;0.0406;1.3581;1.3986;0.7012;;;3544
2004;6;27;16.25;0;0.0088;0.0001;0.0089;0;0.0096;0.0096;0;;;3544.25
2004;6;27;16.5;0;0;0;0;0;0;0;0;;;3544.5
2004;6;27;16.75;0;0;0;0;0;0;0;0;;;3544.75
2004;6;27;17;0;0;0;0;0;0;0;0;;;3545
2004;6;27;17.25;0;0;0;0;0;0;0;0;;;3545.25
2004;6;27;17.5;0;0;0;0;0;0;0;0;;;3545.5
2004;6;27;17.75;0;0;0;0;0;0;0;0;;;3545.75
2004;6;27;18;0;0;0;0;0;0;0;0;;;3546
2004;6;27;18.25;0;0;0;0;0;0;0;0;;;3546.25
2004;6;27;18.5;0;0;0;0;0;0;0;0;;;3546.5
2004;6;27;18.75;0;0;0;0;0;0;0;0;;;3546.75
2004;6;27;19;0;0;0;0;0;0;0;0;;;3547
2004;6;27;19.25;0;0;0;0;0;0;0;0;;;3547.25
2004;6;27;19.5;0;0;0;0;0;0;0;0;;;3547.5
2004;6;27;19.75;0;0;0;0;0;0;0;0;;;3547.75
2004;6;27;20;0;0;0;0;0;0;0;0;;;3548
2004;6;27;20.25;0;0;0;0;0;0;0;0;;;3548.25
2004;6;27;20.5;0;0;0;0;0;0;0;0;;;3548.5
2004;6;27;20.75;0;0;0;0;0;0;0;0;;;3548.75
2004;6;27;21;0;0;0;0;0;0;0;0;;;3549
2004;6;27;21.25;0;0;0;0;0;0;0;0;;;3549.25
2004;6;27;21.5;0;0;0;0;0;0;0;0;;;3549.5
2004;6;27;21.75;0;0;0;0;0;0;0;0;;;3549.75
2004;6;27;22;0;0;0;0;0;0;0;0;;;3550
2004;6;27;22.25;0;0;0;0;0;0;0;0;;;3550.25
2004;6;27;22.5;0;0;0;0;0;0;0;0;;;3550.5
2004;6;27;22.75;0;0;0;0;0;0;0;0;;;3550.75
2004;6;27;23;0;0;0;0;0;0;0;0;;;3551
2004;6;27;23.25;0;0;0;0;0;0;0;0;;;3551.25
2004;6;27;23.5;0;0;0;0;0;0;0;0;;;3551.5
2004;6;27;23.75;0;0;0;0;0;0;0;0;;;3551.75
2004;6;27;24;0;0;0;0;0;0;0;0;;;3552
2004;6;28;0.25;0;0;0;0;0;0;0;0;;;3552.25
2004;6;28;0.5;0;0;0;0;0;0;0;0;;;3552.5
2004;6;28;0.75;0;0;0;0;0;0;0;0;;;3552.75
2004;6;28;1;0;0;0;0;0;0;0;0;;;3553
2004;6;28;1.25;0;0;0;0;0;0;0;0;;;3553.25
2004;6;28;1.5;0;0;0;0;0;0;0;0;;;3553.5
2004;6;28;1.75;0;0;0;0;0;0;0;0;;;3553.75
2004;6;28;2;0;0;0;0;0;0;0;0;;;3554
2004;6;28;2.25;0;0;0;0;0;0;0;0;;;3554.25
2004;6;28;2.5;0;0;0;0;0;0;0;0;;;3554.5
2004;6;28;2.75;0;0;0;0;0;0;0;0;;;3554.75
2004;6;28;3;0;0.2104;0.0021;0.2125;0;0.228;0.228;0;;;3555
2004;6;28;3.25;0;1.2827;0.0137;1.2964;0.0668;1.3964;1.4632;5.1796;;;3555.25
2004;6;28;3.5;0;3.6628;0.04;3.7029;0.2611;4.013;4.2741;23.8081;;;3555.5
2004;6;28;3.75;0;7.0198;0.0781;7.0978;0.6154;7.7166;8.332;43.1468;;;3555.75
2004;6;28;4;0.1085;11.11;0.1211;11.3396;1.041;11.8847;12.9257;62.4275;;;3556
2004;6;28;4.25;0.5215;15.7147;0.1716;16.4078;1.6317;16.6865;18.3182;81.5678;;;3556.25
2004;6;28;4.5;4.9909;24.8018;0.3584;30.151;10.9165;27.3313;38.2478;100.4855;;;3556.5
2004;6;28;4.75;20.389;23.7139;0.6244;44.7273;38.5056;28.1385;66.6441;119.0998;;;3556.75
2004;6;28;5;9.4275;36.2699;0.5193;46.2167;16.0159;39.4145;55.4304;137.3308;;;3557
2004;6;28;5.25;23.0201;38.0847;0.7314;61.8362;35.7811;42.2883;78.0694;155.1006;;;3557.25
2004;6;28;5.5;56.9222;26.6296;1.0808;84.6326;84.0502;31.3091;115.3593;172.333;;;3557.5
2004;6;28;5.75;73.516;25.191;1.2546;99.9616;104.2242;29.6824;133.9066;188.9543;;;3557.75
2004;6;28;6;86.4596;25.8235;1.3947;113.6778;118.6697;30.1882;148.8578;204.8932;;;3558
2004;6;28;6.25;95.8902;28.1259;1.5061;125.5221;128.2589;32.4887;160.7476;220.0815;;;3558.25
2004;6;28;6.5;109.4016;27.9077;1.6434;138.9527;143.3001;32.1018;175.4019;234.4542;;;3558.5
2004;6;28;6.75;126.1722;25.6934;1.7994;153.665;162.4778;29.5726;192.0504;247.9498;;;3558.75
2004;6;28;7;138.4871;25.4391;1.9208;165.8471;175.8482;29.1661;205.0143;260.5103;;;3559
2004;6;28;7.25;149.0098;25.6673;2.0267;176.7038;187.0157;29.2967;216.3123;272.0822;;;3559.25
2004;6;28;7.5;160.8978;24.7713;2.1382;187.8073;199.989;28.2245;228.2135;282.6157;;;3559.5
2004;6;28;7.75;171.4388;24.0681;2.2371;197.7439;211.3919;27.3748;238.7667;292.0658;;;3559.75
2004;6;28;8;180.2429;23.7105;2.3207;206.2741;220.7845;26.9132;247.6977;300.3921;;;3560
2004;6;28;8.25;187.9855;23.3392;2.3937;213.7185;229.0384;26.4492;255.4876;307.5588;;;3560.25
2004;6;28;8.5;193.5749;23.4501;2.4488;219.4738;234.8447;26.5204;261.3651;313.5353;;;3560.5
2004;6;28;8.75;197.4603;23.8082;2.4889;223.7573;238.7768;26.8702;265.647;318.296;;;3560.75
2004;6;28;9;199.0004;24.7024;2.5099;226.2127;240.0738;27.8098;267.8836;321.8205;;;3561
2004;6;28;9.25;200.1371;25.2118;2.5243;227.8732;241.086;28.3419;269.4279;324.0937;;;3561.25
2004;6;28;9.5;199.7027;25.882;2.5246;228.1093;240.4053;29.0565;269.4618;325.1059;;;3561.5
2004;6;28;9.75;199.1718;26.016;2.5204;227.7082;239.8053;29.203;269.0083;324.8528;;;3561.75
2004;6;28;10;198.8151;25.4862;2.5133;226.8147;239.6118;28.644;268.2558;323.3353;;;3562
2004;6;28;10.25;197.3807;24.8864;2.4954;224.7625;238.3191;28.0184;266.3375;320.5601;;;3562.25
2004;6;28;10.5;196.9076;23.2615;2.4799;222.649;238.3929;26.2915;264.6845;316.539;;;3562.5
2004;6;28;10.75;190.9629;23.6502;2.4247;217.0379;232.0414;26.7559;258.7973;311.2893;;;3562.75
2004;6;28;11;181.5313;25.1539;2.3428;209.0281;221.6172;28.4387;250.0559;304.8333;;;3563
2004;6;28;11.25;170.5684;26.8936;2.247;199.7091;209.4475;30.3808;239.8283;297.1988;;;3563.25
2004;6;28;11.5;144.7689;35.5458;2.0491;182.3638;179.0274;39.6815;218.7089;288.4185;;;3563.5
2004;6;28;11.75;86.189;60.257;1.6187;148.0648;107.4708;65.2989;172.7697;278.5299;;;3563.75
2004;6;28;12;59.7256;67.7103;1.3879;128.8239;75.3231;72.8095;148.1327;267.5754;;;3564
2004;6;28;12.25;92.9422;46.6127;1.5938;141.1488;118.6331;51.4797;170.1127;255.6018;;;3564.25
2004;6;28;12.5;48.6857;61.931;1.2177;111.8344;63.1292;66.8437;129.9729;242.6606;;;3564.5
2004;6;28;12.75;98.8068;30.7957;1.5525;131.1549;130.5119;35.1876;165.6994;228.807;;;3564.75
2004;6;28;13;90.8593;27.9342;1.4528;120.2462;122.7098;32.3464;155.0562;214.1005;;;3565
2004;6;28;13.25;85.1719;23.415;1.368;109.9549;118.35;27.659;146.009;198.6039;;;3565.25
2004;6;28;13.5;77.0742;19.8518;1.2645;98.1905;110.9828;23.9775;134.9603;182.3837;;;3565.5
2004;6;28;13.75;64.4994;18.5613;1.1251;84.1858;97.3036;22.7801;120.0837;165.5093;;;3565.75
2004;6;28;14;53.039;16.455;0.992;70.4861;85.1912;20.6919;105.8831;148.053;;;3566
2004;6;28;14.25;36.0579;18.2604;0.8018;55.12;62.9194;22.6539;85.5732;130.0894;;;3566.25
2004;6;28;14.5;6.5797;28.3795;0.4144;35.3736;13.0495;31.1832;44.2327;111.6956;;;3566.5
2004;6;28;14.75;6.0332;22.473;0.3812;28.8874;15.0616;25.6281;40.6897;92.9503;;;3566.75
2004;6;28;15;0.5294;14.8412;0.1674;15.538;2.0047;15.8635;17.8682;73.9338;;;3567
2004;6;28;15.25;0.0283;9.4594;0.1044;9.592;0.885;10.2555;11.1405;54.7275;;;3567.25
2004;6;28;15.5;0;5.6499;0.0625;5.7123;0.4627;6.2032;6.6659;35.4136;;;3567.5
2004;6;28;15.75;0;2.4344;0.0265;2.4609;0.1622;2.6647;2.8269;16.0749;;;3567.75
2004;6;28;16;0;0.8695;0.0091;0.8786;0.0272;0.9422;0.9693;1.0684;;;3568
2004;6;28;16.25;0;0.0163;0.0002;0.0164;0;0.0176;0.0176;0;;;3568.25
2004;6;28;16.5;0;0;0;0;0;0;0;0;;;3568.5
2004;6;28;16.75;0;0;0;0;0;0;0;0;;;3568.75
2004;6;28;17;0;0;0;0;0;0;0;0;;;3569
2004;6;28;17.25;0;0;0;0;0;0;0;0;;;3569.25
2004;6;28;17.5;0;0;0;0;0;0;0;0;;;3569.5
2004;6;28;17.75;0;0;0;0;0;0;0;0;;;3569.75
2004;6;28;18;0;0;0;0;0;0;0;0;;;3570
2004;6;28;18.25;0;0;0;0;0;0;0;0;;;3570.25
2004;6;28;18.5;0;0;0;0;0;0;0;0;;;3570.5
2004;6;28;18.75;0;0;0;0;0;0;0;0;;;3570.75
2004;6;28;19;0;0;0;0;0;0;0;0;;;3571
2004;6;28;19.25;0;0;0;0;0;0;0;0;;;3571.25
2004;6;28;19.5;0;0;0;0;0;0;0;0;;;3571.5
2004;6;28;19.75;0;0;0;0;0;0;0;0;;;3571.75
2004;6;28;20;0;0;0;0;0;0;0;0;;;3572
2004;6;28;20.25;0;0;0;0;0;0;0;0;;;3572.25
2004;6;28;20.5;0;0;0;0;0;0;0;0;;;3572.5
2004;6;28;20.75;0;0;0;0;0;0;0;0;;;3572.75
2004;6;28;21;0;0;0;0;0;0;0;0;;;3573
2004;6;28;21.25;0;0;0;0;0;0;0;0;;;3573.25
2004;6;28;21.5;0;0;0;0;0;0;0;0;;;3573.5
2004;6;28;21.75;0;0;0;0;0;0;0;0;;;3573.75
2004;6;28;22;0;0;0;0;0;0;0;0;;;3574
2004;6;28;22.25;0;0;0;0;0;0;0;0;;;3574.25
2004;6;28;22.5;0;0;0;0;0;0;0;0;;;3574.5
2004;6;28;22.75;0;0;0;0;0;0;0;0;;;3574.75
2004;6;28;23;0;0;0;0;0;0;0;0;;;3575
2004;6;28;23.25;0;0;0;0;0;0;0;0;;;3575.25
2004;6;28;23.5;0;0;0;0;0;0;0;0;;;3575.5
