Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;;;;;696
2004;2;19;12.75;161.7137;29.4245;1.5767;192.7149;141.6777;26.6105;168.2882;220.6626;;;;;;;
2004;2;19;13;147.2878;28.6722;1.44;177.4;127.8496;25.8457;153.6953;204.7602;;;;;;;
2004;2;19;13.25;133.0045;27.4662;1.3004;161.7711;114.1431;24.651;138.7941;187.9134;;;;;;;
2004;2;19;13.5;118.099;26.1363;1.1549;145.3902;99.9237;23.3401;123.2639;170.1944;;;;;;;
2004;2;19;13.75;101.9887;24.9279;1.0015;127.9181;84.7436;22.1513;106.8949;151.679;;;;;;;
2004;2;19;14;85.8517;23.3928;0.8464;110.091;69.6752;20.667;90.3422;132.4466;;;;;;;
2004;2;19;14.25;64.5774;23.2422;0.6689;88.4885;50.7709;20.6234;71.3944;112.5795;;;;;;;
2004;2;19;14.5;45.9243;21.5951;0.5038;68.0231;34.5136;19.2567;53.7703;92.1628;;;;;;;
2004;2;19;14.75;29.6894;18.5923;0.3517;48.6334;20.8399;16.7003;37.5402;71.2839;;;;;;;
2004;2;19;15;15.6788;14.3409;0.2148;30.2345;9.827;13.0995;22.9265;50.0323;;;;;;;
2004;2;19;15.25;4.3056;8.0783;0.0974;12.4813;2.2012;8.1912;10.3924;28.4988;;;;;;;
2004;2;19;15.5;0.3106;2.8413;0.0299;3.1818;0.162;3.0292;3.1913;7.1657;;;;;;;
2004;2;19;15.75;0;0.6859;0.007;0.6929;0;0.7433;0.7433;0;;;;;;;
2004;2;19;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;19;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;3.75;0;0.607;0.0062;0.6131;0;0.6577;0.6577;0;;;;;;;
2004;2;20;4;0.311;2.7665;0.029;3.1065;0.147;2.9506;3.0977;6.4229;;;;;;;
2004;2;20;4.25;4.1452;7.7876;0.0946;12.0274;2.1269;7.9732;10.1002;27.5824;;;;;;;
2004;2;20;4.5;15.8575;14.052;0.2135;30.123;9.9912;12.7983;22.7895;49.1493;;;;;;;
2004;2;20;4.75;30.3241;18.0983;0.3523;48.7747;21.4049;16.2016;37.6065;70.4403;;;;;;;
2004;2;20;5;47.2612;20.7771;0.5076;68.5459;35.7203;18.4618;54.1821;91.3643;;;;;;;
2004;2;20;5.25;68.0195;21.6073;0.6822;90.309;53.7581;19.053;72.8111;111.8316;;;;;;;
2004;2;20;5.5;88.765;21.8102;0.8581;111.4334;72.3832;19.2076;91.5908;131.7546;;;;;;;
2004;2;20;5.75;103.4936;23.839;1.0077;128.3403;86.377;21.1786;107.5556;151.0479;;;;;;;
2004;2;20;6;118.3259;25.5362;1.1559;145.018;100.5345;22.8382;123.3727;169.629;;;;;;;
2004;2;20;6.25;132.6111;27.1233;1.299;161.0334;114.2559;24.3947;138.6506;187.4183;;;;;;;
2004;2;20;6.5;146.9425;28.3331;1.4393;176.7149;128.0263;25.5929;153.6192;204.3396;;;;;;;
2004;2;20;6.75;162.0941;28.8174;1.5799;192.4913;142.5172;26.1045;168.6217;220.3205;;;;;;;
2004;2;20;7;177.0896;28.937;1.7158;207.7424;156.862;26.2711;183.1331;235.2925;;;;;;;
2004;2;20;7.25;187.8427;30.3289;1.8274;219.999;167.4136;27.6325;195.0461;249.1915;;;;;;;
2004;2;20;7.5;199.0929;31.0492;1.9367;232.0787;178.3471;28.3573;206.7044;261.9579;;;;;;;
2004;2;20;7.75;207.9425;32.2562;2.0294;242.2282;187.066;29.536;216.602;273.5372;;;;;;;
2004;2;20;8;217.6478;32.5974;2.121;252.3662;196.4846;29.8944;226.379;283.8798;;;;;;;
2004;2;20;8.25;227.2549;32.4419;2.2067;261.9035;205.7489;29.7806;235.5294;292.9413;;;;;;;
2004;2;20;8.5;237.5474;31.4496;2.2903;271.2873;215.5682;28.8766;244.4449;300.6829;;;;;;;
2004;2;20;8.75;244.9312;31.0862;2.3539;278.3713;222.6768;28.5593;251.2361;307.0715;;;;;;;
2004;2;20;9;249.0033;31.5083;2.3954;282.907;226.6935;28.9734;255.6669;312.0798;;;;;;;
2004;2;20;9.25;254.3757;30.8065;2.4373;287.6195;231.8102;28.3291;260.1393;315.6863;;;;;;;
2004;2;20;9.5;257.9516;30.2506;2.4643;290.6666;235.2055;27.8169;263.0224;317.8755;;;;;;;
2004;2;20;9.75;260.7399;29.421;2.4813;292.6423;237.7955;27.0441;264.8396;318.6381;;;;;;;
2004;2;20;10;258.0717;30.2411;2.4653;290.7781;235.3209;27.8083;263.1292;317.9708;;;;;;;
2004;2;20;10.25;255.5945;30.3838;2.4441;288.4224;232.9327;27.9341;260.8668;315.8765;;;;;;;
2004;2;20;10.5;250.3953;31.0538;2.4035;283.8525;227.9785;28.5484;256.527;312.3641;;;;;;;
2004;2;20;10.75;244.8521;31.2769;2.3551;278.4841;222.6285;28.7395;251.3679;307.4486;;;;;;;
2004;2;20;11;237.9231;31.4912;2.2941;271.7084;215.9388;28.9173;244.8561;301.1512;;;;;;;
2004;2;20;11.25;227.6059;32.531;2.2108;262.3477;206.1021;29.8664;235.9685;293.4988;;;;;;;
2004;2;20;11.5;217.4953;32.9293;2.123;252.5477;196.3882;30.2094;226.5976;284.5242;;;;;;;
2004;2;20;11.75;209.2139;32.0396;2.0387;243.2923;188.2577;29.3345;217.5922;274.2657;;;;;;;
2004;2;20;12;199.903;31.0552;1.9441;232.9023;179.128;28.3659;207.4939;262.7674;;;;;;;
2004;2;20;12.25;188.5407;30.413;1.8346;220.7883;168.098;27.7149;195.813;250.0784;;;;;;;
2004;2;20;12.5;177.4254;29.1983;1.7216;208.3453;157.2302;26.5207;183.7509;236.2531;;;;;;;
2004;2;20;12.75;161.6873;29.4057;1.5825;192.6754;142.2361;26.6637;168.8998;221.3507;;;;;;;
2004;2;20;13;147.5118;28.554;1.4467;177.5125;128.6077;25.8057;154.4134;205.435;;;;;;;
2004;2;20;13.25;133.2949;27.3225;1.3073;161.9247;114.9396;24.5873;139.5269;188.5742;;;;;;;
2004;2;20;13.5;118.718;25.8684;1.163;145.7495;100.9745;23.1581;124.1325;170.8405;;;;;;;
2004;2;20;13.75;101.2712;25.1724;1.0035;127.4471;84.6409;22.4619;107.1028;152.3097;;;;;;;
2004;2;20;14;84.6429;23.8103;0.846;109.2992;69.15;21.15;90.2999;133.0613;;;;;;;
2004;2;20;14.25;64.0729;23.4181;0.6711;88.1621;50.7562;20.874;71.6302;113.1777;;;;;;;
2004;2;20;14.5;47.3731;21.2302;0.5138;69.1172;35.926;18.9166;54.8426;92.744;;;;;;;
2004;2;20;14.75;30.9589;18.4055;0.3605;49.7249;21.9765;16.497;38.4735;71.8477;;;;;;;
2004;2;20;15;16.4693;14.3836;0.221;31.0739;10.4786;13.1049;23.5835;50.5783;;;;;;;
2004;2;20;15.25;4.663;8.263;0.1014;13.0274;2.4368;8.3814;10.8182;29.0269;;;;;;;
2004;2;20;15.5;0.3625;2.9077;0.0305;3.3007;0.1661;3.0938;3.2599;7.5865;;;;;;;
2004;2;20;15.75;0;0.7378;0.0075;0.7453;0;0.7994;0.7994;0;;;;;;;
2004;2;20;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;20;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;3.75;0;0.6704;0.0068;0.6772;0;0.7264;0.7264;0;;;;;;;
2004;2;21;4;0.3158;2.9496;0.031;3.2963;0.1576;3.1464;3.304;6.8234;;;;;;;
2004;2;21;4.25;4.7395;8.097;0.1002;12.9366;2.4874;8.2091;10.6964;28.1119;;;;;;;
2004;2;21;4.5;17.846;13.9645;0.2248;32.0353;11.4242;12.5712;23.9954;49.696;;;;;;;
2004;2;21;4.75;32.4955;17.6898;0.3649;50.5502;23.2033;15.7413;38.9446;71.004;;;;;;;
2004;2;21;5;50.6785;19.7979;0.526;71.0024;38.6596;17.4826;56.1422;91.9446;;;;;;;
2004;2;21;5.25;70.2193;20.8481;0.6961;91.7635;55.9248;18.3693;74.2942;112.4281;;;;;;;
2004;2;21;5.5;88.7736;21.7793;0.8631;111.4161;72.8738;19.2507;92.1245;132.3669;;;;;;;
2004;2;21;5.75;103.4018;23.842;1.0125;128.2562;86.811;21.2551;108.0661;151.6756;;;;;;;
2004;2;21;6;118.2799;25.5202;1.1611;144.9612;101.0289;22.8964;123.9253;170.2715;;;;;;;
2004;2;21;6.25;132.7027;27.0528;1.305;161.0605;114.8874;24.4008;139.2882;188.075;;;;;;;
2004;2;21;6.5;146.7879;28.3603;1.4443;176.5925;128.461;25.6912;154.1522;205.0097;;;;;;;
2004;2;21;6.75;161.2051;29.1408;1.5816;191.9275;142.3227;26.4811;168.8038;221.0033;;;;;;;
2004;2;21;7;176.9446;28.9594;1.7212;207.6252;157.3438;26.3611;183.7049;235.9872;;;;;;;
2004;2;21;7.25;188.0449;30.2123;1.8345;220.0918;168.2119;27.5915;195.8035;249.8972;;;;;;;
2004;2;21;7.5;199.1873;30.9781;1.9433;232.1088;179.0588;28.3585;207.4173;262.6739;;;;;;;
2004;2;21;7.75;208.4352;32.0243;2.0381;242.4976;188.1417;29.3856;217.5272;274.2624;;;;;;;
2004;2;21;8;218.2142;32.336;2.1301;252.6803;197.6369;29.7154;227.3523;284.6131;;;;;;;
2004;2;21;8.25;227.8406;32.1725;2.216;262.2292;206.9307;29.5931;236.5238;293.6818;;;;;;;
2004;2;21;8.5;238.0679;31.206;2.2994;271.5733;216.7059;28.7116;245.4175;301.4296;;;;;;;
2004;2;21;8.75;245.0041;31.0274;2.3609;278.3924;223.4153;28.5667;251.9821;307.8233;;;;;;;
2004;2;21;9;250.6038;30.8203;2.4099;283.834;228.8285;28.3903;257.2188;312.8356;;;;;;;
2004;2;21;9.25;254.5301;30.7149;2.4448;287.6898;232.6325;28.3043;260.9368;316.4449;;;;;;;
2004;2;21;9.5;258.6086;29.9512;2.4743;291.0341;236.4928;27.5965;264.0893;318.6359;;;;;;;
2004;2;21;9.75;260.7396;29.392;2.4881;292.6198;238.4878;27.0757;265.5635;319.3991;;;;;;;
2004;2;21;10;258.8418;29.895;2.4759;291.2126;236.7118;27.5442;264.256;318.7313;;;;;;;
2004;2;21;10.25;255.1754;30.5284;2.4488;288.1526;233.2338;28.1301;261.3639;316.6353;;;;;;;
2004;2;21;10.5;250.9749;30.7865;2.413;284.1744;229.1846;28.3596;257.5442;313.1201;;;;;;;
2004;2;21;10.75;245.6679;30.9119;2.3658;278.9455;224.0436;28.4597;252.5033;308.2007;;;;;;;
2004;2;21;11;238.787;31.1061;2.3049;272.198;217.3893;28.6195;246.0087;301.8983;;;;;;;
2004;2;21;11.25;228.4792;32.1434;2.2216;262.8441;207.545;29.5676;237.1126;294.2398;;;;;;;
2004;2;21;11.5;219.2318;32.1876;2.1378;253.5573;198.5988;29.5777;228.1765;285.2581;;;;;;;
2004;2;21;11.75;210.103;31.6445;2.0493;243.7968;189.694;29.03;218.724;274.9914;;;;;;;
2004;2;21;12;199.5531;31.1661;1.9486;232.6679;179.4412;28.5386;207.9798;263.484;;;;;;;
2004;2;21;12.25;188.1796;30.5268;1.839;220.5453;168.3922;27.8912;196.2834;250.7849;;;;;;;
2004;2;21;12.5;177.213;29.2488;1.7266;208.1884;157.6511;26.6373;184.2884;236.9486;;;;;;;
2004;2;21;12.75;161.5872;29.4118;1.5879;192.5868;142.7347;26.741;169.4757;222.0344;;;;;;;
2004;2;21;13;146.7177;28.8368;1.4488;177.0033;128.4827;26.1471;154.6298;206.106;;;;;;;
2004;2;21;13.25;132.1242;27.7505;1.3074;161.1821;114.478;25.0684;139.5464;189.2318;;;;;;;
2004;2;21;13.5;116.2463;26.7947;1.1572;144.1982;99.3929;24.1187;123.5116;171.4839;;;;;;;
2004;2;21;13.75;99.7557;25.7179;1.0018;126.4755;83.8617;23.0651;106.9268;152.9384;;;;;;;
2004;2;21;14;83.3916;24.2423;0.8454;108.4793;68.5813;21.6506;90.2319;133.6747;;;;;;;
2004;2;21;14.25;63.2998;23.6739;0.6722;87.6458;50.5304;21.2112;71.7416;113.7753;;;;;;;
2004;2;21;14.5;46.8967;21.3889;0.5158;68.8014;35.8927;19.1565;55.0491;93.3253;;;;;;;
2004;2;21;14.75;30.6662;18.5157;0.3626;49.5445;22.0214;16.6831;38.7045;72.4124;;;;;;;
2004;2;21;15;16.3542;14.4704;0.2231;31.0477;10.567;13.2478;23.8147;51.1261;;;;;;;
2004;2;21;15.25;4.7292;8.4445;0.1035;13.2771;2.5262;8.5168;11.043;29.5576;;;;;;;
2004;2;21;15.5;0.356;2.983;0.0314;3.3703;0.1716;3.1745;3.3461;8.0219;;;;;;;
2004;2;21;15.75;0;0.7787;0.0079;0.7866;0;0.8437;0.8437;0;;;;;;;
2004;2;21;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;21;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;3.75;0;0.8732;0.0089;0.8821;0;0.9462;0.9462;0;;;;;;;
2004;2;22;4;0.3886;3.2629;0.0345;3.686;0.2058;3.4727;3.6785;8.4717;;;;;;;
2004;2;22;4.25;5.7828;8.704;0.1115;14.5983;3.1592;8.7403;11.8996;30.0907;;;;;;;
2004;2;22;4.5;19.5721;14.2222;0.2399;34.0342;12.8407;12.7651;25.6058;51.6755;;;;;;;
2004;2;22;4.75;34.2567;17.7611;0.3813;52.3991;24.8825;15.8188;40.7014;72.9779;;;;;;;
2004;2;22;5;53.3861;19.4609;0.5473;73.3944;41.2385;17.1805;58.419;93.9067;;;;;;;
2004;2;22;5.25;73.6903;20.1111;0.7214;94.5228;59.2823;17.7167;76.9989;114.3721;;;;;;;
2004;2;22;5.5;91.3392;21.2962;0.8851;113.5205;75.6064;18.8623;94.4687;134.2866;;;;;;;
2004;2;22;5.75;105.5019;23.4997;1.0327;130.0343;89.2142;21.0043;110.2186;153.5649;;;;;;;
2004;2;22;6;120.1529;25.2382;1.1803;146.5714;103.2745;22.7042;125.9786;172.1244;;;;;;;
2004;2;22;6.25;134.4234;26.8017;1.3236;162.5487;117.0326;24.2385;141.2712;189.8857;;;;;;;
2004;2;22;6.5;147.7639;28.3799;1.4594;177.6032;129.9742;25.786;155.7602;206.7727;;;;;;;
2004;2;22;6.75;163.3763;28.648;1.6022;193.6265;144.914;26.0897;171.0037;222.713;;;;;;;
2004;2;22;7;177.867;28.9414;1.7358;208.5441;158.8481;26.4168;185.265;237.6386;;;;;;;
2004;2;22;7.25;188.6294;30.3036;1.8473;220.7803;169.4184;27.7501;197.1685;251.4853;;;;;;;
2004;2;22;7.5;199.826;31.0163;1.9562;232.7985;180.3193;28.466;208.7853;264.194;;;;;;;
2004;2;22;7.75;209.6231;31.8051;2.0533;243.4815;189.9003;29.2496;219.1499;275.7102;;;;;;;
2004;2;22;8;219.2647;32.1386;2.1444;253.5477;199.2771;29.5989;228.876;285.9846;;;;;;;
2004;2;22;8.25;229.9228;31.513;2.2351;263.6709;209.518;29.0398;238.5578;294.9731;;;;;;;
2004;2;22;8.5;239.4156;30.8108;2.3146;272.5409;218.6349;28.4055;247.0404;302.6374;;;;;;;
2004;2;22;8.75;246.261;30.6315;2.3753;279.2678;225.265;28.259;253.524;308.9446;;;;;;;
2004;2;22;9;252.3432;30.1861;2.4264;284.9557;231.1217;27.858;258.9798;313.8676;;;;;;;
2004;2;22;9.25;258.2737;29.2132;2.4709;289.9578;236.7623;26.9579;263.7202;317.3855;;;;;;;
2004;2;22;9.5;259.509;29.584;2.4859;291.5789;238.018;27.3126;265.3306;319.4831;;;;;;;
2004;2;22;9.75;262.1156;28.7877;2.5017;293.405;240.4481;26.5688;267.0169;320.1514;;;;;;;
2004;2;22;10;261.5053;28.719;2.4954;292.7198;239.8435;26.5019;266.3454;319.3876;;;;;;;
2004;2;22;10.25;256.3561;29.9256;2.4605;288.7422;234.9934;27.6251;262.6185;317.195;;;;;;;
2004;2;22;10.5;251.5087;30.4114;2.4211;284.3412;230.3407;28.0684;258.4091;313.583;;;;;;;
2004;2;22;10.75;245.3912;30.8322;2.3694;278.5929;224.4473;28.4463;252.8936;308.5669;;;;;;;
2004;2;22;11;233.8692;32.903;2.2853;269.0575;213.5439;30.376;243.9199;302.1684;;;;;;;
2004;2;22;11.25;204.2689;41.791;2.1076;248.1675;186.1149;38.8378;224.9527;294.4147;;;;;;;
2004;2;22;11.5;174.5905;49.9092;1.9247;226.4244;158.6502;46.7762;205.4264;285.3392;;;;;;;
2004;2;22;11.75;114.0293;67.1192;1.5762;182.7246;103.3003;64.9276;168.228;274.9806;;;;;;;
2004;2;22;12;30.5918;77.4551;1.0007;109.0477;27.6082;79.2037;106.8119;263.3833;;;;;;;
2004;2;22;12.25;19.4851;71.6297;0.8558;91.9706;17.4945;73.8453;91.3398;250.597;;;;;;;
2004;2;22;12.5;21.3612;68.4868;0.838;90.6859;19.0656;70.3748;89.4405;236.6764;;;;;;;
2004;2;22;12.75;24.5753;65.1248;0.8278;90.5279;21.7883;66.5666;88.3549;221.6812;;;;;;;
2004;2;22;13;15.4175;57.4263;0.6814;73.5251;13.5592;59.1631;72.7222;205.6755;;;;;;;
2004;2;22;13.25;8.8572;48.3592;0.542;57.7584;7.7079;50.1462;57.8542;188.728;;;;;;;
2004;2;22;13.5;7.5993;42.9598;0.4786;51.0377;6.5252;44.5559;51.081;170.911;;;;;;;
2004;2;22;13.75;5.5896;36.0577;0.3952;42.0425;4.7234;37.4562;42.1796;152.3011;;;;;;;
2004;2;22;14;3.57;28.2885;0.3036;32.1622;2.9524;29.4533;32.4058;132.9778;;;;;;;
2004;2;22;14.25;2.5358;22.0577;0.2344;24.8279;2.0332;22.9843;25.0175;113.0239;;;;;;;
2004;2;22;14.5;3.2251;20.2541;0.22;23.6992;2.4784;21.0001;23.4785;92.5248;;;;;;;
2004;2;22;14.75;2.6034;15.3407;0.1663;18.1105;1.8803;15.8737;17.754;71.5684;;;;;;;
2004;2;22;15;1.5758;9.9065;0.1056;11.5879;1.0224;10.2493;11.2717;50.2443;;;;;;;
2004;2;22;15.25;0.7596;5.1361;0.054;5.9498;0.394;5.3689;5.7629;28.6439;;;;;;;
2004;2;22;15.5;0.1869;1.7046;0.0179;1.9094;0.0976;1.8153;1.9129;7.2383;;;;;;;
2004;2;22;15.75;0;0.3605;0.0037;0.3642;0;0.3906;0.3906;0;;;;;;;
2004;2;22;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;17;0;0;0;0;0;0;0;0;;;;;;;
